Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,area,harvestc,prod_turnoverc,NBP,transp,evap,interc,wd,CH4 emiss.,CH4 sink,CH4 fire,CH4 rice,prec,SoilC,SoilC_slow,LitC,VegC,Soil_CH4,ProductC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,harvestN,prod_turnovern,SoilN,SoilN_slow,LitN,VegN,SoilNH4,SoilNO3,ProductN,estab_storageC,estab_storageN
(AD),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(m2),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 dm3/yr),(2.67018e+09 dm3/yr),(2.67018e+09 dm3/yr),(2.67018e+09 dm3/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 dm3/yr),(2.67018e+09 gCH4),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gC),(2.67018e+09 gN)
1673,23.8688,1998.77,576.143,552.274,0.0449815,0,10.9135,3.47124e+07,1.33993,0.122263,11.537,582.229,42.2571,64.39,0,0.00200065,-0.000646586,0.0523849,0,945.1,12046.2,4416.01,2630.68,13763.9,0.000208227,60.3976,5.79231,2.48367,1.1413,0.694776,0.00149453,-0.003984,0.0307567,0.015452,0.000392625,326.705,218.921,11.6124,81.0109,0.0367493,0.0671773,0.193946,240,24
1674,-38.9199,1958.41,530.516,569.436,0.0468112,0,10.8921,3.47124e+07,1.36981,0.121774,-51.2567,554.576,39.5353,74.4587,0,6.88333e-05,-0.000115624,0.0522819,0,1002.59,12046.6,4418.52,2590.31,13752.7,0.00131823,60.2759,6.03168,2.22287,0.866933,0.47657,0.0015551,-0.00377025,0.0306062,0.0157102,0.00039105,326.603,219.113,11.242,80.9493,0.106696,0.0995073,0.193555,240,24
1675,-39.7913,1985.35,523.627,563.418,0.0477783,0,10.866,3.47124e+07,1.55452,0.121335,-52.2894,609.986,48.4599,67.5156,0,0.00844261,-0.00311639,0.0521566,0,965.5,12048.7,4412.3,2538.67,13750.2,0.00053487,60.1545,5.51377,2.42291,1.43605,0.796562,0.00158698,-0.00329233,0.0304698,0.0177323,0.000389636,326.491,218.825,10.9544,80.7815,0.0521736,0.038389,0.193165,240,24
1676,83.7758,2114.39,636.873,553.097,0.0449678,0,10.895,3.47124e+07,1.46186,0.120935,71.3397,629.659,49.1877,57.6204,0,0.0068441,-0.00250422,0.0522961,0,775.959,12046,4410.17,2589.17,13773.9,0.000225949,60.0336,6.0499,3.29002,0.721606,2.28371,0.0014945,-0.00338351,0.0309734,0.0168782,0.000388352,326.366,218.761,11.2176,82.1748,0.0417552,0.0369519,0.192777,240,24
1677,86.2328,2087.59,635.686,549.453,0.0371127,0,10.9451,3.47124e+07,1.46145,0.120568,73.7419,630.619,44.7315,68.6167,0,0.00179076,-0.000604407,0.0525366,0,1039.5,12046,4408.35,2652.52,13784.4,0.000203551,59.913,5.593,2.55952,1.13236,1.40022,0.00123299,-0.00336651,0.0310076,0.0166575,0.000387171,326.325,218.723,11.5547,82.0951,0.0464295,0.0403213,0.19239,240,24
1678,36.1418,2109.67,601.557,565.415,0.0273908,0,31.9249,3.47124e+07,1.5014,0.120227,2.62223,618.463,38.3296,66.3666,0,0.000863016,-0.00028462,0.15324,0,807.5,12047.8,4407.54,2651.96,13785.9,0.000188384,59.7928,6.05249,2.70029,0.818065,0.796769,0.000908974,-0.00336613,0.0902652,0.0168156,0.000386073,326.178,218.727,11.4615,82.1584,0.0495525,0.0897762,0.192004,240,24
1679,92.9175,2145.42,664.431,571.514,0.0284204,0,10.9857,3.47124e+07,1.46365,0.119906,80.3763,629.26,44.6589,77.965,0,0.000712011,-0.000226348,0.0527316,0,1039.6,12057.2,4410.1,2635.55,13873.4,0.000189893,59.6729,5.92307,3.01789,0.96366,2.05949,0.00094695,-0.00333382,0.0312653,0.0164712,0.000385042,326.146,218.909,11.3376,83.4293,0.0371891,0.0394084,0.191618,240,24
1680,-48.6659,2059.14,544.521,593.187,0.0304297,0,10.9118,3.47124e+07,1.4777,0.119602,-61.145,613.687,45.6144,75.5555,0,0.00064842,-0.000149089,0.0523766,0,965.5,12081,4413.1,2606.01,13818.2,0.000722273,59.5533,5.70791,1.87491,1.15398,0.381574,0.0010101,-0.00308867,0.0308803,0.0165089,0.000384065,326.268,219.124,11.1513,82.6682,0.0549412,0.0315457,0.191234,240,24
1681,-24.7189,2065.88,542.938,567.657,0.0359826,0,10.8945,3.47124e+07,1.46108,0.119312,-37.1607,627.866,40.8376,76.3108,0,0.0059092,-0.00206707,0.0522938,0,977.8,12085.7,4407.68,2568.99,13813.4,0.00166387,59.434,5.71007,2.6336,1.00037,0.909036,0.00119451,-0.00275353,0.0308504,0.0163492,0.000383131,326.129,218.891,10.9644,82.8511,0.0590112,0.0361229,0.190851,240,24
1682,0.992377,2038.65,556.109,555.117,0.0377361,0,15.7607,3.47124e+07,1.45021,0.119032,-16.3007,573.863,32.2856,35.3785,0,0.00194962,-0.000858479,0.0756515,0,435.812,12078.3,4409.91,2560.91,13812.8,0.000221563,59.3149,5.65568,2.39746,0.897946,0.697869,0.00125312,-0.0435697,0.0446226,0.0163379,0.000382232,325.834,219.058,11.0204,82.8146,0.0483455,0.105595,0.190469,240,24
1683,24.8025,2055.85,589.936,565.133,0.0341263,0,10.8951,3.47124e+07,1.35928,0.118761,12.4622,587.306,42.4218,76.1754,0,0.00251821,-0.000849534,0.0522965,0,1211.5,12083.3,4412.38,2559.45,13821.9,0.00266702,59.1962,5.77596,2.62817,0.962399,0.903599,0.00113315,-0.0182806,0.0308421,0.0154979,0.000381362,325.768,219.231,10.9707,82.9188,0.0498264,0.0300052,0.190088,240,24
1684,-27.256,2030.28,546.37,573.626,0.0423908,0,13.7988,3.73825e+07,1.49027,0.764248,-43.2677,619.049,42.9274,47.2382,0,0.00175275,-0.000692737,0.0521138,0,625.5,12084,4414.92,2521.68,13807.1,0.000161148,67.7474,5.86192,2.63869,0.847198,0.905294,0.00140803,-0.00269963,0.0364012,0.0169418,0.00247592,326.797,219.411,11.8842,80.9272,0.0415205,0.0663376,0.21784,240,24
1685,6.42156,1986.75,558.012,551.591,0.0416435,0,10.8592,3.73825e+07,1.84522,0.637275,-6.88019,574.462,45.0551,77.8665,0,0.00344904,-0.00120311,0.0521242,0,1253.4,12074.1,4417.1,2517.57,13814.9,0.00387757,67.1102,6.11462,2.90202,1.28079,1.54442,0.00138333,-0.00271846,0.0309419,0.0213815,0.00206391,327.052,219.574,11.493,81.2716,0.0785146,0.0365543,0.215776,240,24
1686,-17.789,1942.51,518.976,536.765,0.0485015,0,10.8495,3.73825e+07,1.77021,0.535644,-30.899,577.525,44.5071,87.955,0,0.00662405,-0.00243829,0.0520774,0,1392.6,12068,4411.66,2500.11,13808.1,0.0013792,66.5745,5.44695,2.41701,1.62845,0.995925,0.0016112,-0.00172748,0.0306326,0.0205678,0.00173414,327.242,219.329,11.4823,80.4043,0.0852102,0.0377805,0.214042,240,24
1687,11.0155,1999.86,558.035,547.019,0.0408952,0,10.8344,3.73825e+07,1.66138,0.454288,-1.8948,570.891,43.9365,76.3152,0,0.00207137,-0.000657017,0.0520053,0,1107.8,12061.9,4412.19,2494.62,13818.3,0.00507015,66.1202,6.06829,2.78658,1.1378,1.63949,0.00135824,-0.00249704,0.0307139,0.0193919,0.00147015,327.269,219.404,11.3784,80.9431,0.0757285,0.0406664,0.212572,240,24
1688,29.2939,2074.47,583.732,554.438,0.0488686,0,10.8482,3.73825e+07,1.71323,0.389152,16.3878,612.654,42.3834,64.4392,0,0.00953499,-0.00360839,0.0520713,0,807.5,12059.1,4409.59,2508.37,13824.1,0.000411676,65.7311,6.16686,3.02419,1.02495,1.46894,0.00162407,-0.0022284,0.0307996,0.0200397,0.0012588,327.308,219.317,11.4015,81.2661,0.0768209,0.0516566,0.211313,240,24
1689,-15.6803,2021.18,536.967,552.647,0.0419845,0,10.8371,3.73825e+07,1.67346,0.336991,-28.4858,598.233,33.4062,48.7998,0,9.70392e-05,-0.000121905,0.0520179,0,625.5,12047.2,4411.72,2500.25,13816,0.000144625,65.3941,6.25719,2.60532,0.830162,0.815329,0.00139452,-0.00286444,0.0307156,0.0197012,0.00108955,327.327,219.48,11.44,81.0755,0.0674052,0.133244,0.210223,240,24
1690,-36.4016,1925.75,506.537,542.939,0.120501,0,19.4359,3.73825e+07,1.47981,0.295211,-57.492,533.407,32.6053,52.0554,0,-4.32088e-05,-7.92019e-05,0.0932924,0,732.325,12031.1,4413.66,2481.55,13793.7,0.000153437,65.0989,5.94185,2.53499,1.06147,1.11853,0.00400749,-0.00287232,0.0550977,0.0169369,0.000953986,327.337,219.631,11.4444,80.9066,0.0947427,0.25234,0.209269,240,24
1691,17.2945,1965.77,555.175,537.88,0.0768598,0,10.8444,3.73825e+07,1.62568,0.261736,4.63887,568.025,47.8335,58.7203,0,0.00144222,-0.000511188,0.0520532,0,974.92,12016.4,4415.57,2479.64,13815.2,0.00415153,64.8371,5.61071,2.55996,1.66251,0.917546,0.00255513,-0.00381961,0.0305869,0.0183855,0.00084537,327.357,219.779,11.3577,80.3596,0.122874,0.0501319,0.208424,240,24
1692,-0.0399482,1997.22,554.708,554.748,0.0651029,0,10.8194,3.73825e+07,1.77168,0.234905,-12.8079,595.017,56.0597,71.257,0,0.0151607,-0.00564826,0.051933,0,965.44,12017.5,4411.09,2449.36,13831.8,0.00420383,64.6022,5.71193,2.60716,1.48174,1.39888,0.00216388,-0.00349956,0.0305143,0.0200125,0.000758313,327.504,219.583,11.1091,80.388,0.0785685,0.0398534,0.207666,240,24
1693,-16.364,1897.39,517.957,534.321,0.0417129,0,10.7708,3.73825e+07,1.62447,0.213389,-28.9367,552.351,46.988,85.3831,0,0.0125021,-0.00492859,0.0516998,0,1253.2,12012.6,4413.07,2425.37,13832,0.0132853,64.3888,5.6928,2.68324,1.24552,1.78082,0.00138468,-0.00414607,0.0305918,0.0187618,0.000688503,327.509,219.729,10.9767,81.0078,0.0837002,0.0338388,0.206977,240,24
1694,-14.3697,1977.06,541.073,555.443,0.0428208,0,10.7372,3.73825e+07,1.55541,0.196125,-26.8219,603.94,49.9008,70.6895,0,0.0137639,-0.00544738,0.0515386,0,1002.2,12013,4410.25,2376.01,13854.3,0.00370398,64.1927,5.23137,2.50369,1.80267,1.3645,0.00142181,-0.00353144,0.0303426,0.018132,0.000632492,327.536,219.64,10.643,80.8278,0.0878336,0.0342883,0.206345,240,24
1695,21.2249,1941.61,551.556,530.331,0.0460908,0,10.735,3.73825e+07,1.48935,0.182264,8.85989,590.301,45.4426,66.7241,0,0.00958263,-0.00360608,0.0515278,0,1003.2,11998.7,4409.9,2383.7,13870,0.00138424,64.0105,5.57652,2.35288,1.26475,1.07823,0.00153112,-0.00348281,0.030463,0.0172504,0.000587519,327.35,219.671,11.0528,80.3859,0.0807845,0.0307872,0.205757,240,24
1696,31.5501,1970.03,565.788,534.238,0.0472438,0,10.7439,3.73825e+07,1.42419,0.171123,19.2566,588.172,47.5059,70.7905,0,0.00341788,-0.00124454,0.0515705,0,1002.59,11989.5,4411.86,2401.7,13880.7,0.00562234,63.8393,5.73788,2.53994,1.20818,1.24127,0.00156981,-0.00368201,0.0303255,0.0165133,0.000551378,327.287,219.823,10.804,80.6915,0.0786848,0.0304167,0.205206,240,24
1697,1.24182,1905.55,527.289,526.048,0.0470731,0,10.7318,3.73825e+07,1.45835,0.162161,-11.0689,560.565,48.3372,121.958,0,0.0114353,-0.00406791,0.0515126,0,1689.13,11989.5,4404.74,2389.45,13882,0.00476945,63.6772,4.94615,2.27353,1.69017,0.830759,0.0015636,-0.00308846,0.0299266,0.0168891,0.000522303,327.288,219.513,10.7041,79.8685,0.0905146,0.0383762,0.204683,240,24
1698,30.7547,2043.28,582.202,551.448,0.0496157,-0.327928,10.7183,3.73825e+07,1.5468,0.15494,18.7068,610.01,49.8485,75.2026,0,0.0115437,-0.0043406,0.0514479,0,1002.2,11985.7,4404.55,2429.98,13864.2,0.000892978,63.5222,5.99822,3.04776,0.921098,2.13117,0.00164897,-0.00342713,0.0302677,0.0180974,0.00049888,327.159,219.547,10.7798,81.1075,0.0734758,0.0366603,0.204185,240,24
1699,70.329,2051.51,613.985,543.656,0.0470282,0,10.7595,3.73825e+07,1.52745,0.149113,57.939,588.604,49.5935,82.542,0,0.00205606,-0.000689701,0.0516454,0,1211.5,11983.4,4404.69,2481.95,13872.6,0.00120656,63.3731,5.59401,2.67008,1.19478,1.25484,0.00156319,-0.00343479,0.0302964,0.0177321,0.00047998,327.073,219.596,10.938,81.057,0.0725683,0.0333699,0.203705,240,24
1700,25.0789,2027.22,572.837,547.758,0.0511735,0,10.7898,3.73825e+07,1.55486,0.144401,12.6393,578.582,33.4823,34.4949,0,0.00369351,-0.00143782,0.0517913,0,435.9,11976.6,4406.86,2505.87,13868.4,0.000221941,63.2287,5.81521,2.46118,0.912236,0.740023,0.00170096,-0.0035581,0.0302779,0.017898,0.000464697,326.838,219.758,10.9633,81.0015,0.043586,0.111621,0.20324,240,24
1701,-12.6772,2008.85,545.718,558.395,0.102433,0,10.7997,3.73825e+07,1.54107,0.140581,-25.0561,570.78,37.5447,76.2364,0,-1.00286e-05,-0.000113351,0.0518386,0,1002.11,11978.2,4409.24,2505,13842.7,0.000426783,63.0881,6.02307,2.31579,0.521257,0.374065,0.00340698,-0.00347328,0.0302866,0.0177782,0.00045231,326.748,219.938,10.8575,80.7661,0.113488,0.284772,0.202788,240,24
1702,42.711,1992.23,585.807,543.097,0.067077,0,10.8296,3.73825e+07,1.50117,0.137475,30.3092,582.889,56.5014,70.0372,0,0.0011307,-0.000340356,0.051982,0,1002.73,11972.6,4408.99,2522.37,13861.4,0.00352198,62.9507,5.46998,2.40599,1.45433,0.900566,0.00223008,-0.00398305,0.0302916,0.0171446,0.00044224,326.554,219.957,10.875,80.6282,0.0844531,0.0338505,0.202345,240,24
1703,42.9034,2035.63,593.03,550.126,0.0489285,0,13.7699,4.00527e+07,1.64335,0.781998,26.7557,595.075,52.9887,70.1191,0,0.00287854,-0.000975279,0.0519467,0,1037,11974.1,4406.99,2531.32,13869.2,0.000188864,71.503,5.44565,2.86973,1.20236,1.61368,0.00162584,-0.00360136,0.0360651,0.0193527,0.00253274,327.075,219.903,11.6306,79.6776,0.0637977,0.0587178,0.230088,240,24
1704,20.3454,2013.81,584.152,563.806,0.0363783,0,10.7976,4.00527e+07,1.85531,0.652949,7.07407,575.938,50.82,76.4618,0,0.00374464,-0.00127448,0.0518286,0,1107.8,11986.4,4404.28,2511.52,13884.5,0.00166623,70.8501,6.14171,2.74893,1.06327,1.56377,0.00120797,-0.00350226,0.0306347,0.0219019,0.00211418,327.625,219.815,11.5963,79.6211,0.0809799,0.0354202,0.227974,240,24
1705,-1.29475,2060.72,564.279,565.573,0.0357883,0,10.774,4.00527e+07,1.91618,0.549654,-14.5011,629.717,46.502,73.233,0,0.0046353,-0.00159814,0.0517151,0,977.8,11991.9,4401.91,2484.37,13892.1,0.00107753,70.3004,6.24476,3.02301,1.11088,1.91712,0.00118822,-0.0033014,0.0306645,0.0224876,0.00177915,327.95,219.743,11.4297,80.2144,0.0816721,0.0405899,0.226195,240,24
1706,50.9198,2082.92,606.097,555.177,0.0345007,0,10.7916,4.00527e+07,1.87688,0.466964,37.8173,610.062,37.8452,47.2245,0,0.00341794,-0.00131097,0.0517996,0,598.523,11990.3,4404.17,2510.56,13905.9,0.000194791,69.8335,6.27898,3.08314,1.00931,1.86584,0.00114579,-0.00356109,0.0307891,0.0219553,0.00151095,328.108,219.904,11.5165,80.7416,0.0534806,0.105378,0.224684,240,24
1707,-32.771,1990.78,522.285,555.056,0.0290465,0,19.7717,4.27229e+07,1.98823,1.04714,-55.5489,570.655,32.1042,66.0521,0,6.19215e-05,-8.10516e-05,0.0807697,0,965.5,11985.1,4406.42,2476.26,13881.6,0.00168475,78.1109,6.24949,2.11042,1.00633,0.49702,0.000963486,-0.00329817,0.0530567,0.0230786,0.00339373,328.433,220.077,11.6316,79.6431,0.107686,0.0974168,0.251549,240,24
1708,1.30401,1973.57,543.915,542.611,0.0293421,0,10.7644,4.27229e+07,2.14675,0.867282,-12.4462,591.128,42.5892,78.6258,0,0.00211228,-0.000657408,0.0516692,0,1211.5,11986.3,4405.35,2487.23,13857.8,0.00145385,77.2437,5.99964,2.92329,1.40042,2.16077,0.000973682,-0.00271364,0.0306688,0.0254587,0.00281018,328.843,220.055,11.7439,79.9183,0.0828726,0.0332453,0.248739,240,24
1709,17.4954,2043.07,573.647,556.151,0.0328053,0,10.756,4.27229e+07,2.12972,0.723335,3.9143,602.739,41.6962,75.2228,0,0.010164,-0.003738,0.0516289,0,1002.2,11991.1,4405.8,2476.78,13868.1,0.00298067,76.5203,6.42491,2.95626,1.05152,1.73386,0.0010891,-0.00262964,0.0307113,0.0251277,0.00234314,329.102,220.123,11.4891,80.537,0.0875225,0.0355703,0.246396,240,24
1710,39.2906,2113.72,600.104,560.814,0.0364754,0,10.768,4.27229e+07,2.1836,0.608119,25.763,612.022,43.7938,87.5793,0,0.00923053,-0.00342311,0.0516863,0,1116.4,11998.8,4401.75,2485.16,13878.5,0.00130904,75.9122,6.11885,2.96633,1.25945,1.68737,0.00121162,-0.00237142,0.0306903,0.0249314,0.00196932,329.348,219.966,11.4546,80.6881,0.0742592,0.0619992,0.244426,240,24
1711,25.1808,2051.66,578.004,552.823,0.0324071,0,13.458,4.27229e+07,2.10766,0.515887,9.13108,577.759,34.1018,47.4229,0,0.00142836,-0.000674136,0.0645985,0,598.7,11988.3,4403.92,2500.39,13883.4,0.000182697,75.3963,6.37582,2.62465,0.964254,0.798641,0.00107602,-0.00260288,0.0381995,0.024338,0.00167008,329.285,220.128,11.4506,80.4973,0.0578764,0.112439,0.242756,240,24
1712,-69.5323,1941.56,483.139,552.672,0.280099,0,24.4712,4.53931e+07,2.18439,1.0884,-96.9961,540.686,28.4325,47.8147,0,-5.74023e-05,-0.000123437,0.103328,0,625.5,11981,4406.11,2455.15,13830.8,0.000183307,83.6322,6.38971,2.37657,0.438299,0.698717,0.00931823,-0.00244445,0.0666927,0.0261048,0.00352771,329.62,220.298,11.6129,79.6596,0.0759516,0.583301,0.269483,240,24
1713,37.6151,1943.86,581.045,543.43,0.177241,0,10.7542,4.53931e+07,2.26939,0.902432,23.8633,519.222,68.8801,99.5061,0,0.00594881,-0.00204773,0.0516204,0,1689.2,11978.4,4408.23,2463.56,13849.7,0.00356881,82.7298,6.20518,2.83992,1.67451,1.80075,0.00589558,-0.00540727,0.0307729,0.0270984,0.00292432,329.936,220.452,11.4871,80.0014,0.152967,0.0540285,0.266558,240,24
1714,67.1168,1977.53,598.238,531.121,0.110217,0,10.774,4.53931e+07,2.13848,0.753594,53.5548,558.748,68.1831,90.1417,0,0.0131463,-0.00492212,0.0517153,0,1368.46,11974.2,4405.29,2499.01,13872.8,0.00391078,81.9762,5.83123,2.63238,1.48468,1.76393,0.00366522,-0.00598879,0.0308526,0.0253853,0.0024414,330.099,220.328,11.5615,80.0367,0.125512,0.0419549,0.264117,240,24
1715,30.7757,2012.38,586.037,555.261,0.0593387,0,13.6839,4.80633e+07,2.24676,1.28067,13.6204,591.104,63.0616,70.3345,0,0.00723466,-0.00279775,0.0515521,0,1002.18,11973.7,4404.27,2493.62,13884.3,0.00291452,90.0176,6.00382,2.40311,1.45817,1.01048,0.00197176,-0.00624365,0.0359196,0.0262589,0.00415071,330.412,220.33,11.6321,79.1364,0.107253,0.0446918,0.290201,240,24
1716,54.4929,1991.5,597.05,542.557,0.0195623,0,10.7506,4.80633e+07,2.6266,1.0585,40.0754,544.126,44.1721,74.4816,0,0.00282945,-0.00100665,0.0516029,0,1253.4,11969.5,4406.38,2506.66,13916.6,0.00224595,88.9591,6.28452,2.77382,1.16828,1.55157,0.000647639,-0.00665212,0.0306745,0.0315656,0.00343001,330.601,220.484,11.6825,79.2669,0.0742355,0.0357743,0.286771,240,24
1717,10.4694,2058.19,576.466,565.997,0.0184566,0,10.737,4.80633e+07,2.54204,0.880686,-3.67431,628.219,43.961,72.8008,0,0.00527413,-0.00188764,0.0515374,0,966.414,11979.2,4401.93,2505.53,13905.3,0.00177414,88.0785,6.3601,2.91204,1.16521,1.67523,0.000611241,-0.00502976,0.0306106,0.0303505,0.00285323,330.883,220.304,11.5629,79.5429,0.0830898,0.04348,0.283917,240,24
1718,43.0426,2113.12,609.286,566.243,0.0213015,-0.0292639,10.7297,4.80633e+07,2.52031,0.738371,29.1014,614.373,42.9264,84.2743,0,0.00702525,-0.00261664,0.0515028,0,1116.4,11989.6,4399.38,2556.78,13873.5,0.000475905,87.3401,6.30312,3.16228,1.18609,2.03512,0.000706412,-0.00437461,0.0306754,0.0296969,0.00239158,331.075,220.22,11.6398,80.0485,0.0812762,0.06483,0.281526,240,24
1719,-136.741,1805.74,415.475,552.216,0.0260619,-0.166333,72.7702,5.07335e+07,2.50838,1.27012,-213.097,489.576,31.3369,50.8812,0,0.000758108,-0.000319074,0.335178,0,749.4,11979.4,4401.6,2495.35,13724,0.00105863,95.3843,5.9725,1.03191,1.16058,0.206335,0.000863007,-0.00433465,0.203687,0.029366,0.00411682,331.246,220.408,11.6312,78.3453,0.26125,0.213092,0.307628,240,24
1720,21.7156,1978.7,562.015,540.299,0.0263228,0,10.601,5.07335e+07,2.64784,1.05222,7.43869,585.491,41.6942,64.6105,0,0.00465828,-0.0017331,0.0508849,0,973.366,11978,4400.72,2482.34,13746.9,0.000781479,94.3321,6.38309,3.21443,1.37449,2.2741,0.000871934,-0.00347364,0.0304283,0.0311346,0.00340992,331.475,220.396,11.5732,79.3726,0.0850656,0.0336762,0.304218,240,24
1721,-37.039,1889.91,503.778,540.817,0.0308678,-0.0398999,47.1386,5.07335e+07,2.68589,0.877822,-87.6726,524.897,32.838,43.8069,0,0.00441385,-0.00168295,0.226265,0,749.4,11967.6,4402.78,2437.86,13715,0.00400108,93.4542,6.16553,1.17126,1.15893,0.25195,0.00102299,-0.00345761,0.133678,0.032219,0.00284417,331.418,220.561,11.2626,78.5571,0.110763,0.122519,0.301374,240,24
1722,98.7675,2113.84,650.74,551.972,0.0296332,0,10.5963,5.07335e+07,2.7888,0.738235,84.6703,637.027,45.8223,85.075,0,0.00747938,-0.0028341,0.0508623,0,1259.5,11971.4,4399.32,2442.44,13792.1,0.00101011,92.716,6.07935,3.24603,1.39095,2.78707,0.000983394,-0.0027662,0.03035,0.0329883,0.00239133,331.514,220.424,11.0911,80.1018,0.0668046,0.0340374,0.298982,240,24
1723,78.8844,2104.63,629.73,550.846,0.0308457,0,13.5609,5.34036e+07,2.81076,1.27052,61.2701,628.042,39.2229,55.6744,0,0.00643418,-0.00244918,0.0510095,0,807.5,11970.2,4397.49,2506.53,13782.4,0.000190652,100.736,6.35444,2.62062,0.937098,0.939556,0.00102494,-0.00260787,0.0356216,0.0335656,0.00411606,331.802,220.373,11.7472,79.0342,0.0708761,0.0599128,0.324976,240,24
1724,-14.4532,1924.07,530.149,544.602,0.0325172,0,10.6046,5.34036e+07,2.66824,1.05468,-28.7511,599.663,47.167,98.2608,0,0.00614355,-0.00233713,0.0509023,0,1368.6,11975.9,4394.63,2493.8,13761.8,0.00281011,99.6815,6.12575,2.49398,1.25599,1.28668,0.00107952,-0.00242809,0.0301419,0.0321096,0.00341625,332.169,220.28,11.8301,78.5576,0.0924889,0.0367551,0.32156,240,24
1725,60.6853,2052.48,615.796,555.11,0.0329126,0,10.6155,5.34036e+07,2.68762,0.881929,46.5296,600.118,47.2426,94.2839,0,0.00764429,-0.00293556,0.0509545,0,1368.6,11986.5,4395.37,2515.57,13776.9,0.00107242,98.7995,6.65764,3.65643,0.932129,2.98433,0.00109361,-0.00243722,0.0306439,0.032082,0.00285616,332.455,220.355,11.7204,80.3964,0.074103,0.0337195,0.318704,240,24
1726,-96.0588,1839.29,441.74,537.799,0.0434492,0,58.0505,5.34036e+07,2.65035,0.743652,-157.465,552.665,30.7079,48.0623,0,0.0103512,-0.00392235,0.278642,0,749.4,11972,4397.39,2481.7,13668.6,0.0146288,98.0559,6.14846,1.31207,1.07842,0.209722,0.00144245,-0.00254532,0.166281,0.0320572,0.00240784,332.28,220.517,11.5636,79.407,0.196362,0.16939,0.316296,240,24
1727,-52.991,1839.91,488.293,541.284,0.043986,0,13.3963,5.60738e+07,2.42909,1.27256,-70.0574,571.73,56.4923,98.8965,0,0.0278983,-0.0112658,0.0503162,0,1418,11977.9,4392.59,2438.17,13628.2,0.00188432,106.01,5.40313,2.17963,2.06387,1.14483,0.00145956,-0.00218888,0.03508,0.0298196,0.00412385,332.717,220.322,11.6516,78.1098,0.0927663,0.0344571,0.342105,240,24
1728,32.7905,2028.6,586.135,553.345,0.0443279,-0.155782,10.4891,5.60738e+07,2.97241,1.05842,18.4645,616.187,42.1164,45.2875,0,0.0135399,-0.00519554,0.0503475,0,625.5,11970.5,4394.84,2409.73,13683.6,0.000200293,104.952,6.69659,3.1044,0.916748,2.05277,0.00147211,-0.00253948,0.0301354,0.0366934,0.00342933,332.837,220.486,11.3879,79.2838,0.0551026,0.115104,0.338675,240,24
1729,3.19131,1938.21,547.854,544.663,0.13094,0,10.5187,5.60738e+07,2.81214,0.887019,-10.8956,551.624,36.8189,51.4932,0,-8.83395e-06,-6.10672e-05,0.0504899,0,732.4,11956.2,4396.88,2416.62,13681,0.000163272,104.065,6.28264,2.18752,1.16422,0.627174,0.00435578,-0.00263191,0.0299818,0.0347238,0.00287345,332.792,220.643,11.3382,78.6764,0.0759625,0.202037,0.335802,240,24
1730,57.2611,2028.91,604.396,547.135,0.0827358,0,13.4617,5.8744e+07,2.85435,1.39247,39.6348,588.138,50.7752,68.4803,0,0.00132455,-0.000533971,0.0505634,0,1002.15,11949.8,4399.01,2446.88,13689,0.00171392,111.943,6.16788,2.51673,1.45472,1.18146,0.00275176,-0.0036363,0.035273,0.0342576,0.00451239,333.043,220.802,11.5165,77.9804,0.126747,0.0517619,0.361352,240,24
1731,1.98586,1881,528.872,526.886,0.061496,0,10.5409,5.8744e+07,2.92207,1.15653,-12.5745,566.858,57.1233,91.5015,0,0.00489205,-0.00184085,0.0505965,0,1418.1,11938.6,4398.04,2436.74,13699,0.000201542,110.787,5.96053,2.21114,1.45241,0.975398,0.00204391,-0.00391276,0.0298435,0.0350694,0.00374723,333.108,220.78,11.466,77.4519,0.0928543,0.0635911,0.357604,240,24
1732,38.1544,2023.46,586.18,548.026,0.0362065,0,10.5478,5.8744e+07,3.27239,0.967687,23.4024,608.429,43.2154,64.2231,0,0.000530008,-0.000177613,0.0506297,0,964.636,11931,4400.18,2441.42,13726.3,0.000732647,109.819,6.48255,2.98564,1.1269,1.92961,0.00120244,-0.0042857,0.0300674,0.0393063,0.00313483,333.067,220.936,11.2967,78.4356,0.0734412,0.0482963,0.35447,240,24
