Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,NBP,NBP_nat,transp,evap,interc,CH4 emiss.,CH4 oxid,CH4 sink,CH4 fire,prec,SoilC,SoilC_slow,LitC,VegC,Soil_CH4,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,SoilN,SoilN_slow,LitN,VegN,SoilNH4,SoilNO3
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gCH4),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN)
1260,-0.000134987,0.00661707,0.00247962,0.00261461,9.38085e-09,0,1.07352e-10,-0.000134977,-0.000134977,0.00176734,0.00021918,0.000312889,2.44372e-11,5.2086e-07,-4.21042e-07,1.14509e-12,0.00380993,0.0681743,0.0291913,0.0131083,0.0449589,9.01332e-10,2.61866e-05,5.96992e-06,1.65961e-06,1.42106e-06,2.62697e-10,0,1.67769e-13,0.00315224,0.00139827,4.21504e-05,0.000130706,1.98997e-06,6.99382e-07
1261,-0.000179796,0.00625386,0.00242536,0.00260516,1.03285e-08,0,1.72587e-08,-0.000179803,-0.000179803,0.00181751,0.000205329,0.00038366,7.57537e-11,4.46828e-07,-3.45536e-07,1.84093e-10,0.00481767,0.0681968,0.0291911,0.0131185,0.0447467,8.90771e-10,2.87207e-05,6.30859e-06,1.6711e-06,1.65018e-06,2.89234e-10,0,2.36706e-11,0.00315208,0.00139825,4.22598e-05,0.000130475,2.37763e-06,5.72549e-07
1262,-6.86348e-05,0.00633341,0.00261771,0.00268634,1.03411e-08,0,5.92261e-11,-6.86245e-05,-6.86245e-05,0.00192247,0.000219228,0.000418493,2.47224e-13,3.65119e-07,-2.57115e-07,6.31745e-13,0.0041004,0.0682134,0.0291915,0.013068,0.0447122,8.93871e-10,3.11278e-05,7.25519e-06,1.46777e-06,1.95237e-06,2.89586e-10,0,9.12683e-14,0.00315272,0.00139823,4.21626e-05,0.000132155,1.03237e-06,1.80714e-07
1263,-0.000111601,0.00666791,0.00256259,0.00267419,1.06178e-08,0,1.05477e-08,-0.000111601,-0.000111601,0.00182239,0.000204616,0.00041886,2.74676e-11,4.31152e-07,-3.30717e-07,1.12509e-10,0.00476041,0.0681806,0.0291909,0.0130602,0.0446414,8.554e-10,2.833e-05,6.30995e-06,1.39085e-06,1.56733e-06,2.97336e-10,0,1.49168e-11,0.00315215,0.00139819,4.20965e-05,0.000130737,2.71358e-06,7.31784e-07
1264,-9.63186e-05,0.00680034,0.00260677,0.00270309,1.05464e-08,0,1.31814e-08,-9.63212e-05,-9.63212e-05,0.00186499,0.000221391,0.00036072,5.29756e-11,4.58119e-07,-3.52632e-07,1.40602e-10,0.00459778,0.068149,0.0291907,0.013014,0.0446232,8.50823e-10,3.009e-05,6.51751e-06,2.05922e-06,1.62594e-06,2.95336e-10,0,1.86831e-11,0.00315217,0.00139817,4.15941e-05,0.00013152,1.93766e-06,7.78629e-07
1265,0.0001103,0.00676746,0.00275086,0.00264056,9.86755e-09,0,3.08128e-09,0.000110307,0.000110307,0.00183761,0.000219523,0.000404132,3.20736e-11,4.64888e-07,-3.41952e-07,3.2867e-11,0.00404666,0.0681027,0.0291895,0.0130818,0.0447123,8.82726e-10,3.20949e-05,6.39721e-06,2.0864e-06,1.63565e-06,2.76326e-10,0,4.22797e-12,0.0031503,0.0013981,4.25148e-05,0.000133458,9.95534e-07,2.80401e-07
1266,0.000160122,0.00675822,0.00280189,0.00264177,9.18098e-09,0,2.33253e-09,0.000160129,0.000160129,0.00188177,0.000215033,0.000381941,7.40174e-12,4.98474e-07,-3.75327e-07,2.48803e-11,0.00477784,0.0680882,0.0291889,0.0131203,0.0448486,8.31524e-10,2.95936e-05,6.80533e-06,1.52708e-06,1.73115e-06,2.571e-10,0,3.57423e-12,0.00314948,0.00139806,4.28377e-05,0.000132941,2.16733e-06,3.25982e-07
1267,1.92287e-05,0.00657955,0.00266092,0.00264169,9.11888e-09,0,4.8358e-08,1.91895e-05,1.91895e-05,0.00184725,0.00022984,0.000439405,7.15406e-11,3.97723e-07,-3.05005e-07,5.15819e-10,0.00451352,0.0680786,0.0291884,0.0131424,0.0448556,8.9056e-10,2.78046e-05,6.11021e-06,1.8695e-06,1.6744e-06,2.55361e-10,0,6.96354e-11,0.00314999,0.00139803,4.27524e-05,0.000131225,2.62781e-06,9.63944e-07
1268,1.85106e-05,0.00652742,0.00271392,0.00269541,9.05935e-09,0,6.37142e-11,1.85196e-05,1.85196e-05,0.00194572,0.000217577,0.000424591,1.74997e-13,3.68684e-07,-2.58246e-07,6.79618e-13,0.0041004,0.068126,0.0291888,0.0130892,0.04488,8.97411e-10,2.96374e-05,6.6284e-06,1.9133e-06,1.88e-06,2.53694e-10,0,9.98187e-14,0.00315174,0.00139803,4.23579e-05,0.000131087,1.93354e-06,4.04189e-07
1269,0.000131561,0.00670431,0.00278466,0.0026531,8.63258e-09,0,3.37902e-08,0.000131536,0.000131536,0.00185165,0.000220877,0.00046738,3.63966e-11,4.24848e-07,-3.28087e-07,3.60429e-10,0.00450625,0.0680675,0.0291878,0.0131547,0.0450049,8.85545e-10,3.09612e-05,6.08468e-06,1.33501e-06,1.67012e-06,2.41743e-10,0,4.78353e-11,0.00314951,0.00139797,4.26861e-05,0.000132908,2.23326e-06,5.20609e-07
1270,-5.55273e-05,0.0068309,0.00262748,0.00268301,8.90994e-09,0,1.07247e-08,-5.55292e-05,-5.55292e-05,0.0018532,0.000202553,0.000429893,2.98811e-11,4.39114e-07,-3.36859e-07,1.14397e-10,0.00476041,0.0680779,0.0291876,0.0131274,0.0449665,8.55095e-10,2.78412e-05,6.01071e-06,1.89062e-06,1.48496e-06,2.4951e-10,0,1.54725e-11,0.00315023,0.00139795,4.22563e-05,0.000131108,2.94359e-06,9.18238e-07
1271,3.67318e-05,0.00654982,0.00270304,0.00266631,8.75804e-09,0,9.32767e-10,3.67397e-05,3.67397e-05,0.00182785,0.000252351,0.000570181,2.69458e-11,3.46201e-07,-2.83684e-07,9.94951e-12,0.00658806,0.068119,0.0291877,0.0130976,0.0449921,8.62956e-10,3.06606e-05,6.45072e-06,2.02676e-06,1.66524e-06,2.45256e-10,0,1.30496e-12,0.00315116,0.00139793,4.20582e-05,0.000132354,1.35003e-06,1.72302e-07
1272,3.37344e-05,0.00681859,0.00277685,0.00274311,8.33793e-09,0,4.56681e-09,3.37381e-05,3.37381e-05,0.00204938,0.000221787,0.000386171,1.9292e-11,4.68422e-07,-3.28168e-07,4.87127e-11,0.00375441,0.0681118,0.0291877,0.0130453,0.0450856,8.67995e-10,3.07891e-05,6.85781e-06,1.03141e-06,1.84741e-06,2.33491e-10,0,6.38514e-12,0.00315069,0.0013979,4.17626e-05,0.000133496,1.48123e-06,4.74137e-07
1273,-4.14323e-05,0.00680228,0.00267174,0.00271317,8.56584e-09,0,7.38709e-08,-4.14976e-05,-4.14976e-05,0.00194471,0.000219924,0.000458948,5.71644e-12,3.99681e-07,-3.05141e-07,7.87956e-10,0.00451079,0.0680873,0.0291872,0.0130327,0.0450814,8.71967e-10,2.9098e-05,6.29012e-06,1.69179e-06,1.7048e-06,2.39874e-10,0,1.00702e-10,0.00315058,0.00139787,4.17467e-05,0.000132913,1.90038e-06,7.84349e-07
1274,0.000162763,0.00680508,0.0027741,0.00261134,8.32561e-09,0,5.6129e-08,0.000162715,0.000162715,0.0019422,0.000199227,0.000436532,5.24003e-12,4.43671e-07,-3.1441e-07,5.9871e-10,0.00439161,0.0680582,0.029186,0.0131491,0.0451571,9.19232e-10,3.11856e-05,6.57681e-06,1.74409e-06,1.68113e-06,2.33146e-10,0,8.1475e-11,0.00314868,0.0013978,4.30503e-05,0.000133976,1.69193e-06,4.60775e-07
1275,-3.39998e-05,0.00654714,0.00263031,0.00266431,8.54784e-09,0,4.90075e-08,-3.40402e-05,-3.40402e-05,0.00184297,0.000228741,0.000448446,6.43443e-11,3.98747e-07,-3.04411e-07,5.22746e-10,0.00451352,0.0680599,0.0291857,0.0131588,0.0451119,8.90774e-10,2.82182e-05,6.30795e-06,1.68025e-06,1.69057e-06,2.3937e-10,0,7.11135e-11,0.00314925,0.00139777,4.29901e-05,0.000132426,2.38524e-06,8.20701e-07
1276,-1.72274e-05,0.00651708,0.00258237,0.0025996,8.93534e-09,0,1.53427e-07,-1.73719e-05,-1.73719e-05,0.00188042,0.000192044,0.000373964,1.45721e-10,4.918e-07,-3.9165e-07,1.63655e-09,0.00460866,0.0680333,0.0291847,0.0132368,0.0450434,8.46958e-10,2.8536e-05,6.06013e-06,2.07181e-06,1.65416e-06,2.50221e-10,0,2.12948e-10,0.00314821,0.00139773,4.33134e-05,0.000131917,3.14917e-06,8.62114e-07
1277,-3.80581e-05,0.00647722,0.0025663,0.00260436,9.32993e-09,0,1.57895e-07,-3.82067e-05,-3.82067e-05,0.00188061,0.000193603,0.000371792,1.46288e-10,4.91529e-07,-3.90693e-07,1.68422e-09,0.00460866,0.0680113,0.0291838,0.0132952,0.0449691,8.46915e-10,2.88217e-05,6.04905e-06,2.16212e-06,1.66508e-06,2.61271e-10,0,2.18584e-10,0.00314771,0.00139769,4.34465e-05,0.000131893,3.06089e-06,8.44071e-07
1278,-4.69065e-05,0.00630582,0.00261026,0.00265717,9.61811e-09,0,1.39338e-09,-4.68983e-05,-4.68983e-05,0.00191977,0.000232415,0.000433935,2.99434e-12,3.86666e-07,-2.77966e-07,1.48627e-11,0.00450899,0.068079,0.0291845,0.0132388,0.0449111,8.82447e-10,2.90087e-05,7.01583e-06,2.02093e-06,1.94241e-06,2.69341e-10,0,2.01166e-12,0.0031506,0.00139771,4.30145e-05,0.000131505,1.54918e-06,2.10606e-07
1279,-0.000101732,0.00628578,0.00253356,0.0026353,1.01593e-08,0,7.87677e-09,-0.00010173,-0.00010173,0.00185181,0.00021253,0.00044147,5.75376e-12,3.9762e-07,-2.91273e-07,8.40189e-11,0.00524695,0.0681124,0.0291847,0.0132155,0.0447995,8.4386e-10,2.89964e-05,6.66331e-06,1.52799e-06,1.78034e-06,2.84495e-10,0,1.14551e-11,0.00315163,0.00139769,4.27737e-05,0.000131174,1.32275e-06,2.27016e-07
1280,-0.000155919,0.0062817,0.00244756,0.00260348,1.08308e-08,0,1.97849e-08,-0.000155928,-0.000155928,0.00181292,0.000206527,0.000381836,7.43886e-11,4.37476e-07,-3.46012e-07,2.11038e-10,0.00481767,0.0681324,0.0291847,0.0132007,0.0446387,8.89768e-10,2.74829e-05,6.37615e-06,1.38611e-06,1.65217e-06,3.03302e-10,0,2.7145e-11,0.00315198,0.00139768,4.24931e-05,0.000129875,2.45464e-06,5.91152e-07
1281,-1.08603e-05,0.0064962,0.00263197,0.00264283,1.05615e-08,-5.17161e-23,3.05415e-09,-1.08528e-05,-1.08528e-05,0.00180799,0.000221455,0.000405291,2.51482e-11,4.58206e-07,-3.35751e-07,3.25776e-11,0.00404666,0.068106,0.0291844,0.0132099,0.0446452,8.82766e-10,3.19973e-05,6.50616e-06,1.63321e-06,1.70179e-06,2.95759e-10,-4.67756e-24,4.16037e-12,0.00315098,0.00139763,4.27255e-05,0.000132646,8.70602e-07,2.44371e-07
1282,-1.59137e-05,0.00658848,0.00264987,0.00266578,1.02334e-08,0,1.95218e-08,-1.5923e-05,-1.5923e-05,0.00191703,0.000211745,0.000437563,6.50981e-12,3.89188e-07,-2.94421e-07,2.08233e-10,0.0044552,0.0681019,0.0291844,0.0131805,0.044663,8.77542e-10,2.87359e-05,6.5488e-06,1.49233e-06,1.74497e-06,2.86573e-10,0,2.84082e-11,0.00315163,0.00139761,4.24531e-05,0.00013169,1.5795e-06,3.66388e-07
1283,0.00011762,0.00666244,0.00276793,0.00265031,9.6669e-09,0,2.32004e-09,0.000117627,0.000117627,0.00186482,0.000215863,0.000381798,7.5817e-12,4.85876e-07,-3.72706e-07,2.47471e-11,0.00477784,0.0680734,0.0291837,0.0132105,0.0447794,8.31386e-10,3.01207e-05,6.7111e-06,1.5862e-06,1.74218e-06,2.70707e-10,0,3.47457e-12,0.00315058,0.00139756,4.27765e-05,0.000132151,2.06879e-06,2.98061e-07
1284,9.04132e-05,0.00689698,0.00282245,0.00273203,8.86962e-09,0,7.37976e-09,9.04146e-05,9.04146e-05,0.00204535,0.000223314,0.000380968,2.07955e-11,4.64326e-07,-3.29297e-07,7.87175e-11,0.00375441,0.0680784,0.0291838,0.0131476,0.044928,8.67906e-10,3.0124e-05,6.67721e-06,1.33653e-06,1.82248e-06,2.48381e-10,0,1.03842e-11,0.00315118,0.00139755,4.21385e-05,0.000132556,1.87471e-06,6.14621e-07
1285,-1.81549e-05,0.00681966,0.00269402,0.00271217,8.74842e-09,0,7.44345e-08,-1.82206e-05,-1.82206e-05,0.00193741,0.000220926,0.000455793,5.76439e-12,3.98707e-07,-3.0332e-07,7.93968e-10,0.00451079,0.0680543,0.0291834,0.0131255,0.0449562,8.71937e-10,2.90779e-05,6.16631e-06,2.04529e-06,1.67232e-06,2.44987e-10,0,1.01135e-10,0.00315131,0.00139753,4.19334e-05,0.000132055,1.92606e-06,7.58843e-07
1286,8.12059e-05,0.00686995,0.00276297,0.00268177,8.41866e-09,0,5.19523e-09,8.12091e-05,8.12091e-05,0.00196038,0.000220377,0.000407095,1.97603e-11,4.24823e-07,-3.26724e-07,5.54158e-11,0.00411171,0.0680395,0.0291828,0.0131351,0.0450428,8.98331e-10,3.06559e-05,6.38297e-06,1.79263e-06,1.61644e-06,2.35752e-10,0,7.19644e-12,0.00315055,0.00139748,4.21826e-05,0.000133035,1.57086e-06,4.75226e-07
1287,0.000131062,0.0066955,0.00270361,0.00257254,8.34997e-09,0,1.90179e-07,0.000130881,0.000130881,0.00189174,0.000194103,0.000435453,3.53599e-11,4.44213e-07,-3.53532e-07,2.02857e-09,0.00508987,0.0680212,0.0291817,0.0132498,0.0450776,8.49235e-10,2.84479e-05,6.15823e-06,1.8958e-06,1.64638e-06,2.33829e-10,0,2.66002e-10,0.00314875,0.00139742,4.30702e-05,0.000132092,2.84185e-06,8.08389e-07
1288,0.000123606,0.00669409,0.00277132,0.00264771,7.92437e-09,0,3.92098e-09,0.00012361,0.00012361,0.00189498,0.000214254,0.000391203,7.85569e-12,4.86078e-07,-3.77461e-07,4.18238e-11,0.00477784,0.0680501,0.0291816,0.0132524,0.04517,8.31605e-10,3.05383e-05,6.57078e-06,1.7401e-06,1.71018e-06,2.2191e-10,0,5.88915e-12,0.00314905,0.00139739,4.29428e-05,0.000133321,1.96522e-06,2.51752e-07
1289,6.35114e-05,0.00665035,0.00273154,0.00266803,8.02274e-09,0,9.51784e-10,6.35185e-05,6.35185e-05,0.00184873,0.000251594,0.000575067,2.53913e-11,3.4992e-07,-2.86771e-07,1.01524e-11,0.00658806,0.068114,0.0291821,0.0132065,0.0452157,8.62976e-10,2.93494e-05,6.44299e-06,1.30211e-06,1.6582e-06,2.24665e-10,0,1.3426e-12,0.00315073,0.00139739,4.24945e-05,0.000133025,1.45008e-06,1.88066e-07
1290,-0.000196937,0.00649195,0.00242954,0.00262648,9.18222e-09,0,1.06239e-10,-0.000196928,-0.000196928,0.00176069,0.000217617,0.000315778,2.33882e-11,5.16709e-07,-4.17641e-07,1.13321e-12,0.00380993,0.0681995,0.0291832,0.0131315,0.0450086,9.01439e-10,2.60092e-05,6.06204e-06,1.33037e-06,1.46906e-06,2.57135e-10,0,1.63427e-13,0.00315371,0.00139742,4.17125e-05,0.00013005,1.86916e-06,6.86029e-07
1291,-0.00022746,0.0061473,0.00237925,0.00260671,1.02382e-08,0,1.71788e-08,-0.000227467,-0.000227467,0.00180852,0.000204655,0.000385287,7.21985e-11,4.42298e-07,-3.41452e-07,1.8324e-10,0.00481767,0.0682152,0.029183,0.01314,0.0447571,8.90766e-10,2.85276e-05,6.38651e-06,1.55723e-06,1.66959e-06,2.86706e-10,0,2.33793e-11,0.00315329,0.00139739,4.19703e-05,0.000129946,2.31987e-06,6.16699e-07
1292,-0.000222277,0.00600399,0.00242087,0.00264315,1.12504e-08,0,2.34645e-11,-0.000222266,-0.000222266,0.00188124,0.000232225,0.000484218,2.26418e-11,3.96414e-07,-3.03196e-07,2.50288e-13,0.00519326,0.0682354,0.0291833,0.0130838,0.0445712,9.06138e-10,2.88501e-05,7.14797e-06,1.80307e-06,1.92973e-06,3.15051e-10,0,3.18622e-14,0.00315428,0.00139738,4.17444e-05,0.000130195,1.74911e-06,3.00058e-07
1293,-3.72032e-05,0.0064863,0.00261025,0.00264745,1.10039e-08,0,3.19659e-08,-3.72242e-05,-3.72242e-05,0.00188122,0.000215237,0.000416625,5.18423e-11,4.15351e-07,-3.1242e-07,3.4097e-10,0.00442047,0.0681592,0.0291823,0.0131255,0.0445687,9.17743e-10,3.05644e-05,6.75744e-06,1.43619e-06,1.69295e-06,3.08149e-10,0,4.30986e-11,0.00315193,0.00139731,4.22516e-05,0.000131665,2.1363e-06,5.44582e-07
1294,6.85113e-05,0.00684093,0.00280277,0.00273426,1.00383e-08,0,4.45868e-09,6.85169e-05,6.85169e-05,0.00203692,0.000224617,0.000373726,2.16029e-11,4.6728e-07,-3.28563e-07,4.75592e-11,0.00375441,0.0681253,0.0291822,0.0130722,0.0447247,8.66181e-10,3.0719e-05,6.84686e-06,1.65823e-06,1.86804e-06,2.81109e-10,0,6.24891e-12,0.00315191,0.00139729,4.19525e-05,0.000132632,1.75757e-06,4.8052e-07
1295,0.000128562,0.00674122,0.00282109,0.00269253,9.28474e-09,0,5.62926e-11,0.000128571,0.000128571,0.00197829,0.00021662,0.000421087,4.52087e-13,3.76637e-07,-2.64885e-07,6.00455e-13,0.0041004,0.0681251,0.029182,0.0130563,0.0448695,9.03059e-10,2.93881e-05,6.62904e-06,1.85802e-06,1.862e-06,2.60005e-10,0,8.76262e-14,0.00315238,0.00139726,4.1999e-05,0.000132023,1.91312e-06,4.23864e-07
1296,0.000241094,0.00712798,0.00296916,0.00272807,8.17612e-09,0,1.48474e-08,0.000241088,0.000241088,0.00193648,0.000220241,0.000501629,2.69914e-12,3.80906e-07,-2.83369e-07,1.58372e-10,0.00512954,0.06812,0.0291818,0.0130306,0.0451416,8.55071e-10,3.23676e-05,6.73467e-06,1.55908e-06,1.61681e-06,2.2896e-10,0,2.16274e-11,0.0031519,0.00139722,4.17992e-05,0.000134287,7.05758e-07,1.02383e-07
1297,0.000179798,0.00712719,0.00291577,0.00273598,7.44636e-09,0,7.03289e-12,0.000179805,0.000179805,0.00209105,0.000218606,0.000389856,2.30819e-11,4.76908e-07,-3.39144e-07,7.50175e-14,0.00375441,0.0681182,0.0291816,0.0130152,0.0453389,8.68437e-10,2.96982e-05,6.59505e-06,1.04165e-06,1.778e-06,2.08524e-10,0,1.04302e-14,0.00315129,0.00139718,4.17027e-05,0.000133776,2.03563e-06,7.2563e-07
1298,7.55864e-05,0.00683362,0.00274798,0.0026724,7.41997e-09,0,1.94835e-08,7.55743e-05,7.55743e-05,0.00197806,0.000205316,0.000458135,7.96078e-12,3.9612e-07,-3.0125e-07,2.07824e-10,0.0044552,0.0681382,0.0291814,0.0130344,0.0453755,8.77536e-10,2.90925e-05,5.97982e-06,2.21309e-06,1.63543e-06,2.07785e-10,0,2.87768e-11,0.00315175,0.00139716,4.18243e-05,0.000132976,1.88357e-06,5.23367e-07
1299,2.2616e-05,0.006732,0.00270334,0.00268072,7.5958e-09,0,1.96128e-08,2.2604e-05,2.2604e-05,0.00196581,0.000205516,0.000458031,7.4068e-12,3.95773e-07,-2.98637e-07,2.09204e-10,0.0044552,0.0681572,0.0291812,0.0130423,0.0453714,8.7754e-10,3.02309e-05,6.16458e-06,1.71744e-06,1.66977e-06,2.12709e-10,0,2.88012e-11,0.00315165,0.00139713,4.19433e-05,0.000133448,1.50094e-06,3.62965e-07
1300,2.94067e-05,0.00663188,0.00274321,0.00271381,7.64733e-09,0,5.6372e-11,2.94143e-05,2.94143e-05,0.0019848,0.000213374,0.000437193,4.28793e-13,3.80724e-07,-2.64719e-07,6.01302e-13,0.0041004,0.0681877,0.0291814,0.0130181,0.0453947,9.0634e-10,3.01885e-05,6.86904e-06,1.20686e-06,1.88348e-06,2.14152e-10,0,8.78381e-14,0.00315199,0.0013971,4.19862e-05,0.000133698,1.63126e-06,2.76765e-07
1301,-4.5527e-05,0.0064761,0.0025311,0.00257663,8.55399e-09,0,4.04652e-09,-4.55225e-05,-4.55225e-05,0.00178197,0.000201143,0.000335533,1.63135e-10,5.06278e-07,-4.07803e-07,4.31629e-11,0.0037437,0.0681984,0.0291809,0.0131055,0.0452514,9.02634e-10,2.69994e-05,5.85687e-06,1.70032e-06,1.52502e-06,2.39542e-10,0,6.00464e-12,0.00315135,0.00139706,4.26319e-05,0.00013123,2.95499e-06,1.24412e-06
1302,6.82191e-05,0.00658552,0.00274074,0.00267252,8.3176e-09,0,2.45509e-08,6.82028e-05,6.82028e-05,0.00190556,0.000200035,0.000376279,6.55542e-11,4.62793e-07,-3.38928e-07,2.61876e-10,0.00359994,0.0681906,0.0291804,0.0131501,0.045283,9.14434e-10,3.40165e-05,6.78968e-06,1.44264e-06,1.74376e-06,2.32922e-10,0,3.52663e-11,0.00314965,0.001397,4.32086e-05,0.00013542,1.15799e-06,2.70728e-07
1303,9.39656e-05,0.00673111,0.00276065,0.00266668,8.20121e-09,0,3.81721e-09,9.39699e-05,9.39699e-05,0.00188524,0.000212928,0.000392451,7.27359e-12,5.01746e-07,-3.78486e-07,4.07169e-11,0.00477784,0.0682154,0.0291804,0.0131696,0.045333,8.31638e-10,2.94844e-05,6.9906e-06,1.35202e-06,1.74264e-06,2.29663e-10,0,5.80625e-12,0.00315027,0.00139698,4.34342e-05,0.000134304,1.83791e-06,2.60023e-07
1304,-0.000116401,0.00644649,0.00250399,0.00262039,9.02972e-09,0,1.12053e-08,-0.000116403,-0.000116403,0.0017643,0.000220908,0.000442165,5.90566e-11,4.50993e-07,-3.5891e-07,1.19523e-10,0.00548821,0.068288,0.0291811,0.0131395,0.0451744,8.73413e-10,2.72003e-05,5.80998e-06,1.61566e-06,1.4738e-06,2.52864e-10,0,1.69756e-11,0.00315286,0.001397,4.28251e-05,0.000131808,1.98035e-06,4.91215e-07
1305,-2.96345e-05,0.00669221,0.00272935,0.00275899,8.79373e-09,0,1.51159e-08,-2.96408e-05,-2.96408e-05,0.0018775,0.000220772,0.000503541,2.63205e-12,3.72602e-07,-2.77286e-07,1.61236e-10,0.00512954,0.068289,0.0291814,0.0130649,0.0452185,8.55131e-10,3.26752e-05,7.30285e-06,1.42251e-06,1.76874e-06,2.46256e-10,0,2.19314e-11,0.0031528,0.00139697,4.21647e-05,0.000134791,4.89598e-07,5.83362e-08
1306,7.23051e-05,0.00694789,0.00276428,0.00269197,8.58308e-09,0,5.05459e-09,7.23086e-05,7.23086e-05,0.00196291,0.000218079,0.000407928,1.96225e-11,4.33301e-07,-3.33716e-07,5.39156e-11,0.00411171,0.0682616,0.0291811,0.0130825,0.0453009,8.99679e-10,2.98655e-05,6.63044e-06,9.58808e-07,1.62489e-06,2.40357e-10,0,7.08432e-12,0.00315217,0.00139693,4.24613e-05,0.000134438,1.46948e-06,4.37604e-07
1307,5.78702e-05,0.00691851,0.0028045,0.00274663,8.15165e-09,0,1.84465e-09,5.78765e-05,5.78765e-05,0.00206476,0.000220939,0.000387365,2.10606e-11,4.75207e-07,-3.31512e-07,1.96763e-11,0.00375441,0.0682649,0.0291813,0.0130436,0.0453946,8.67459e-10,3.06724e-05,6.95594e-06,1.33885e-06,1.84616e-06,2.28275e-10,0,2.5833e-12,0.00315239,0.00139691,4.22218e-05,0.000134789,1.61385e-06,4.69312e-07
1308,0.000205901,0.00716107,0.00295273,0.00274683,7.46457e-09,0,1.51821e-08,0.000205894,0.000205894,0.00194152,0.000217956,0.000509729,3.37597e-12,3.81768e-07,-2.85041e-07,1.61943e-10,0.00512954,0.0682623,0.0291811,0.0130403,0.0456067,8.55081e-10,3.23596e-05,6.95607e-06,1.5429e-06,1.6331e-06,2.09034e-10,0,2.23905e-11,0.00315226,0.00139688,4.23201e-05,0.000136236,6.74567e-07,7.94414e-08
1309,0.000218498,0.00700267,0.00288399,0.00266549,7.04929e-09,0,3.49621e-08,0.00021847,0.00021847,0.00190684,0.000215529,0.000480458,3.07101e-11,4.39762e-07,-3.36836e-07,3.72929e-10,0.00450625,0.0682124,0.02918,0.0131487,0.0457669,8.85711e-10,2.98232e-05,6.04831e-06,9.48252e-07,1.62445e-06,1.97405e-10,0,5.02512e-11,0.0031502,0.00139681,4.30675e-05,0.000135775,2.56236e-06,6.37886e-07
1310,0.000186233,0.00717717,0.00294264,0.00275641,6.57787e-09,0,1.56531e-08,0.000186224,0.000186224,0.00194689,0.000217059,0.000519908,3.34323e-12,3.82558e-07,-2.88086e-07,1.66967e-10,0.00512954,0.0682602,0.0291804,0.0131091,0.045945,8.55055e-10,3.18349e-05,6.78656e-06,1.69503e-06,1.60292e-06,1.84204e-10,0,2.34661e-11,0.00315166,0.00139681,4.2637e-05,0.000136796,9.28415e-07,1.35763e-07
1311,-8.82057e-05,0.00662245,0.00254113,0.00262934,7.55597e-09,0,1.10702e-08,-8.82092e-05,-8.82092e-05,0.00178682,0.000215984,0.00045507,6.35473e-11,4.66881e-07,-3.61364e-07,1.18083e-10,0.00548821,0.0683319,0.0291808,0.0131236,0.0457709,8.73422e-10,2.65625e-05,5.72204e-06,1.53869e-06,1.4048e-06,2.11594e-10,0,1.67252e-11,0.00315346,0.00139681,4.25939e-05,0.000133183,2.18429e-06,5.99369e-07
1312,-0.000197351,0.00641991,0.00249804,0.00269539,8.46928e-09,0,5.00475e-11,-0.000197343,-0.000197343,0.00186498,0.000228613,0.000382708,3.34611e-12,4.48253e-07,-3.33334e-07,5.3384e-13,0.00412989,0.0683838,0.0291815,0.0130742,0.0455713,9.16329e-10,3.00996e-05,6.85512e-06,1.77426e-06,1.74049e-06,2.3717e-10,0,7.11554e-14,0.00315446,0.00139681,4.21173e-05,0.000133946,1.05037e-06,4.15833e-07
1313,-0.000149944,0.0066934,0.00254104,0.00269098,9.1612e-09,0,9.8501e-08,-0.000150033,-0.000150033,0.00185281,0.000214556,0.000359732,7.10363e-11,5.44897e-07,-4.20505e-07,1.05068e-09,0.00431883,0.0683634,0.0291814,0.013069,0.0454472,8.81401e-10,2.97528e-05,6.6816e-06,1.28085e-06,1.52493e-06,2.56546e-10,0,1.36321e-10,0.00315334,0.00139677,4.21259e-05,0.000134135,2.24532e-06,3.88376e-07
1314,1.32656e-05,0.00670369,0.00268232,0.00266906,9.07592e-09,0,3.13864e-09,1.32715e-05,1.32715e-05,0.00183429,0.00021938,0.000416484,2.8629e-11,4.66432e-07,-3.43281e-07,3.34788e-11,0.00404666,0.0683514,0.0291811,0.0131083,0.0454335,8.82798e-10,3.2099e-05,6.72151e-06,1.39713e-06,1.65789e-06,2.54158e-10,0,4.31456e-12,0.00315263,0.00139673,4.28146e-05,0.000135927,8.74648e-07,2.42658e-07
