Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,area,harvestc,prod_turnoverc,NBP,NBP_nat,transp,evap,interc,wd,discharge,CH4 emiss.,CH4 oxid,CH4 sink,CH4 fire,CH4 rice,CH4 grass,CH4 agr,prec,SoilC,SoilC_slow,LitC,VegC,Soil_CH4,ProductC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,harvestN,prod_turnovern,SoilN,SoilN_slow,LitN,VegN,SoilNH4,SoilNO3,ProductN,estab_storageC,estab_storageN
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(m2),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gCH4),(1e+15 gC),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gC),(1e+15 gN)
1910,4.15642e-05,0.00230437,0.00111958,0.00107802,5.30422e-05,0,3.2747e-05,3.22648e+09,0.000217004,8.96489e-05,-0.000244793,8.31116e-05,0.000799927,0.00116144,0.000180115,0.000470684,0.00200036,5.36304e-10,6.36687e-07,-4.64707e-07,1.9887e-10,0,1.13415e-10,4.10041e-10,0.00450625,0.0423858,0.0265448,0.00323605,0.00638571,9.46276e-10,0.00372251,1.46998e-05,3.97177e-06,3.22663e-06,3.93369e-06,1.85619e-06,0,2.79764e-08,4.38082e-06,1.38157e-07,0.00211495,0.00135521,1.64815e-05,3.08575e-05,1.01048e-06,3.8341e-06,5.73573e-06,0.0010939,0.00010939
1911,1.56137e-05,0.00227275,0.00107251,0.00105689,5.37487e-05,0,2.81423e-05,3.24349e+09,0.000200054,8.76414e-05,-0.000246475,8.60478e-05,0.00081832,0.00123073,0.000169687,0.000492296,0.00234681,2.07114e-10,6.20778e-07,-4.47136e-07,4.217e-10,0,2.12633e-12,2.04935e-10,0.0044552,0.0423054,0.0265307,0.00315935,0.00629927,1.00407e-09,0.00373442,1.38436e-05,3.89402e-06,4.13186e-06,3.94315e-06,1.88088e-06,0,2.41212e-08,4.25451e-06,1.34983e-07,0.00211271,0.0013545,1.6084e-05,3.09742e-05,8.41167e-07,4.03291e-06,5.75222e-06,0.0010939,0.00010939
1912,8.68018e-05,0.0023513,0.00115016,0.00106336,5.40915e-05,0,1.73509e-05,3.26049e+09,0.000223976,8.42821e-05,-0.000184716,0.000118652,0.000862044,0.00107938,0.000147025,0.000545765,0.00161774,4.49779e-10,6.29213e-07,-4.65023e-07,2.31464e-09,0,4.10446e-11,4.0551e-10,0.00359994,0.0422074,0.0265158,0.00310399,0.00630673,1.00237e-09,0.00371071,1.51347e-05,4.10651e-06,3.43624e-06,3.91322e-06,1.8929e-06,0,1.48713e-08,4.41229e-06,1.29716e-07,0.0021092,0.00135374,1.6159e-05,3.1487e-05,7.4535e-07,4.9572e-06,5.71347e-06,0.0010939,0.00010939
1913,8.86975e-05,0.00238146,0.0011491,0.00106041,5.4437e-05,0,1.72048e-05,3.27754e+09,0.000244811,8.12707e-05,-0.000200152,0.000105429,0.00088377,0.00125679,0.000178277,0.000518903,0.00142923,1.84001e-10,6.13291e-07,-4.31075e-07,4.44078e-11,0,6.03777e-14,1.8394e-10,0.0041004,0.0421451,0.0265013,0.00304593,0.00626276,1.0546e-09,0.00369015,1.43102e-05,4.20288e-06,3.30922e-06,4.57702e-06,1.90498e-06,0,1.45793e-08,5.26976e-06,1.25006e-07,0.0021068,0.00135301,1.61117e-05,3.03924e-05,8.72015e-07,5.88247e-06,5.67998e-06,0.0010939,0.00010939
1914,8.76994e-05,0.00232329,0.00112918,0.00104148,5.47847e-05,0,1.73945e-05,3.29455e+09,0.000227191,7.85536e-05,-0.000180655,9.27092e-05,0.000862355,0.00108709,0.000163665,0.000591907,0.00210268,5.43579e-10,6.49878e-07,-4.81195e-07,2.88837e-09,0,9.95875e-11,4.43805e-10,0.00477784,0.0420795,0.0264868,0.00300384,0.00622368,9.23474e-10,0.00367197,1.4559e-05,4.17673e-06,6.00284e-06,4.30498e-06,1.91715e-06,0,1.50011e-08,4.75291e-06,1.20732e-07,0.00210383,0.00135226,1.60077e-05,3.06032e-05,1.01333e-06,4.18966e-06,5.64967e-06,0.0010939,0.00010939
1915,4.70614e-05,0.00226289,0.00108518,0.00103811,5.51286e-05,0,1.70025e-05,3.31155e+09,0.000219614,7.60961e-05,-0.000210523,7.71206e-05,0.000795553,0.00124558,0.000236775,0.00031186,0.00440677,4.38093e-10,5.97165e-07,-4.34981e-07,3.98805e-11,0,3.75258e-11,3.99326e-10,0.00658806,0.0420256,0.0264725,0.00294918,0.00615379,9.26355e-10,0.0036558,1.39741e-05,3.87287e-06,6.58214e-06,4.90002e-06,1.92919e-06,0,1.42529e-08,4.89008e-06,1.16864e-07,0.00210119,0.00135153,1.5679e-05,3.07703e-05,8.70164e-07,2.63178e-06,5.62254e-06,0.0010939,0.00010939
1916,6.21844e-05,0.00234215,0.00112586,0.00106367,5.54705e-05,0,1.69255e-05,3.32855e+09,0.000237092,7.38673e-05,-0.00021023,7.11308e-05,0.000843554,0.00127848,0.000192816,0.000406768,0.00258249,2.84336e-10,6.05559e-07,-4.39033e-07,9.366e-10,0,1.07633e-11,2.73573e-10,0.00512954,0.0419524,0.0264577,0.00289607,0.00610047,8.62515e-10,0.00364128,1.45973e-05,4.09384e-06,4.42349e-06,4.52824e-06,1.94116e-06,0,1.42779e-08,5.03604e-06,1.13352e-07,0.00209807,0.00135077,1.54773e-05,3.07036e-05,8.22994e-07,3.00551e-06,5.59793e-06,0.0010939,0.00010939
1917,-3.53909e-06,0.00213568,0.000999049,0.00100259,5.58105e-05,0,1.67547e-05,3.34561e+09,0.000208944,7.18541e-05,-0.000245281,6.30163e-05,0.000822211,0.00100973,0.000165259,0.000452414,0.00298213,4.52732e-10,6.17303e-07,-4.55253e-07,3.26005e-11,0,8.89657e-11,3.59467e-10,0.00481767,0.0418998,0.0264434,0.00291805,0.00591496,1.03923e-09,0.00362847,1.31269e-05,3.91634e-06,4.4584e-06,3.85989e-06,1.95307e-06,0,1.40593e-08,4.06764e-06,1.10184e-07,0.00209508,0.00135005,1.58351e-05,2.87998e-05,1.08671e-06,3.88569e-06,5.57615e-06,0.0010939,0.00010939
1918,3.50155e-05,0.00217554,0.00104941,0.00101439,5.61668e-05,0,1.63764e-05,3.36261e+09,0.000234035,6.9994e-05,-0.000229223,2.73332e-05,0.000857631,0.00108956,0.00015972,0.000687396,0.0018928,4.06191e-10,6.65425e-07,-4.88959e-07,1.86351e-10,0,3.45692e-11,3.71596e-10,0.00407644,0.0418442,0.026429,0.00296096,0.00572716,1.02563e-09,0.0036162,1.43108e-05,4.14555e-06,4.51185e-06,4.66052e-06,1.96552e-06,0,1.37396e-08,4.99774e-06,1.07252e-07,0.00209221,0.00134931,1.61651e-05,2.84114e-05,1.02863e-06,4.05174e-06,5.55517e-06,0.0010939,0.00010939
1919,-8.09235e-06,0.00212221,0.0010215,0.0010296,5.65121e-05,0,1.59492e-05,3.37961e+09,0.000224827,6.82641e-05,-0.00026062,1.11148e-05,0.000828154,0.00109296,0.00014808,0.000444161,0.00187583,6.17169e-10,6.43514e-07,-4.60546e-07,3.62268e-10,0,2.73835e-11,5.89786e-10,0.00389423,0.0417725,0.0264144,0.00295252,0.00557546,1.0396e-09,0.00360417,1.41327e-05,4.16046e-06,3.72356e-06,3.90628e-06,1.97759e-06,0,1.34638e-08,4.39971e-06,1.04541e-07,0.00208929,0.00134857,1.60256e-05,2.81142e-05,9.09729e-07,5.26352e-06,5.53496e-06,0.0010939,0.00010939
1920,1.69189e-05,0.00221219,0.00105758,0.00104066,5.68484e-05,0,1.59538e-05,3.39662e+09,0.000238065,6.6665e-05,-0.000246916,1.46323e-05,0.000834181,0.00112342,0.000118158,0.000429586,0.00122171,4.36307e-10,6.9219e-07,-5.22261e-07,3.96894e-09,0,7.6601e-12,4.2861e-10,0.00360601,0.0416881,0.0263995,0.00291856,0.00547537,9.70375e-10,0.00359262,1.47436e-05,4.05902e-06,2.9603e-06,4.51079e-06,1.98939e-06,0,1.40818e-08,4.95003e-06,1.02042e-07,0.00208624,0.00134781,1.58229e-05,2.83747e-05,8.49862e-07,6.94686e-06,5.51571e-06,0.0010939,0.00010939
1921,4.50566e-05,0.00220422,0.00106561,0.00102056,5.69329e-05,0,8.35789e-06,3.40346e+09,0.000248276,6.41801e-05,-0.000218824,4.0191e-05,0.000855529,0.00111893,0.000187774,0.000280141,0.00236364,4.59772e-10,6.936e-07,-5.01657e-07,8.02954e-10,0,4.24859e-11,4.16215e-10,0.00442047,0.0416011,0.0263845,0.00289909,0.00541504,1.02435e-09,0.00355772,1.41852e-05,4.17538e-06,6.18654e-06,5.36794e-06,1.99233e-06,0,7.16803e-09,5.49536e-06,9.82202e-08,0.00208298,0.00134705,1.60617e-05,2.73215e-05,1.10028e-06,5.98199e-06,5.46145e-06,0.0010939,0.00010939
1922,5.53917e-05,0.00219133,0.00105944,0.00100405,5.70749e-05,0,8.45667e-06,3.41027e+09,0.000232161,6.19129e-05,-0.000190064,4.40145e-05,0.000840617,0.00120818,0.000164623,0.000494989,0.00207464,4.27993e-10,6.6603e-07,-4.88355e-07,3.19302e-09,0,2.45471e-12,4.25539e-10,0.00439161,0.0415179,0.0263697,0.00286148,0.00539614,1.08868e-09,0.00352465,1.43665e-05,4.16493e-06,5.07375e-06,4.79883e-06,1.99731e-06,0,7.53363e-09,4.89994e-06,9.47341e-08,0.00207993,0.0013463,1.59514e-05,2.78239e-05,8.98348e-07,5.91444e-06,5.41003e-06,0.0010939,0.00010939
1923,5.60481e-05,0.00222433,0.00106797,0.00101192,5.72298e-05,0,8.22664e-06,3.41709e+09,0.000235462,5.98436e-05,-0.000190254,4.62665e-05,0.00085332,0.000990925,0.000134058,0.000559914,0.00185125,9.36493e-10,6.66696e-07,-5.11417e-07,1.94392e-09,0,1.16964e-10,8.18779e-10,0.00431883,0.0414442,0.0263548,0.00282012,0.00536981,9.27203e-10,0.00349324,1.40895e-05,4.15241e-06,6.01498e-06,4.95051e-06,2.00272e-06,0,7.26186e-09,5.09932e-06,9.15507e-08,0.00207703,0.00134555,1.58178e-05,2.73769e-05,1.10716e-06,4.87415e-06,5.36115e-06,0.0010939,0.00010939
1924,2.3032e-05,0.0021473,0.00101992,0.000996888,5.73639e-05,0,7.95419e-06,3.42391e+09,0.000221885,5.79543e-05,-0.000207398,2.07106e-05,0.000809177,0.00118137,0.00013603,0.000457325,0.0023943,4.03345e-10,6.46229e-07,-4.76754e-07,6.83869e-11,0,2.3229e-12,4.01022e-10,0.00412989,0.0413785,0.0263403,0.00278769,0.00530796,1.04245e-09,0.00346337,1.35619e-05,3.86439e-06,5.49346e-06,5.40596e-06,2.00742e-06,0,6.69868e-09,5.17484e-06,8.86394e-08,0.00207441,0.00134482,1.56322e-05,2.72748e-05,9.08136e-07,4.81405e-06,5.31455e-06,0.0010939,0.00010939
1925,8.02978e-05,0.00222025,0.00108419,0.0010039,5.75207e-05,0,7.80077e-06,3.43075e+09,0.000241028,5.62198e-05,-0.000167231,4.83733e-05,0.000846115,0.00106599,0.000156615,0.000517265,0.00159296,5.40593e-10,6.84134e-07,-4.97943e-07,6.78232e-11,0,4.48622e-11,4.95662e-10,0.00404666,0.0413033,0.0263253,0.0027581,0.00529207,9.59763e-10,0.00343472,1.51006e-05,4.12317e-06,4.19727e-06,4.88475e-06,2.01291e-06,0,6.54356e-09,5.04806e-06,8.59611e-08,0.00207115,0.00134406,1.57973e-05,2.75892e-05,9.11824e-07,5.22139e-06,5.26969e-06,0.0010939,0.00010939
1926,8.61665e-05,0.00228722,0.00111148,0.00102532,5.76652e-05,0,7.72142e-06,3.43757e+09,0.00025292,5.4634e-05,-0.000171443,5.637e-05,0.000911177,0.00119204,0.00013583,0.000440308,0.00138946,5.8026e-10,6.2583e-07,-4.67795e-07,3.59309e-11,0,1.52085e-11,5.65043e-10,0.00375441,0.0412318,0.0263101,0.00271042,0.0052857,1.05411e-09,0.00340736,1.44308e-05,4.2706e-06,3.4529e-06,5.76145e-06,2.01798e-06,0,6.52141e-09,5.72073e-06,8.35213e-08,0.00206837,0.00134329,1.5764e-05,2.66597e-05,1.05287e-06,6.93373e-06,5.22706e-06,0.0010939,0.00010939
1927,6.1947e-05,0.00225529,0.00107818,0.00101624,5.78057e-05,0,7.77077e-06,3.44439e+09,0.000206191,5.31856e-05,-0.000147395,5.69212e-05,0.000846449,0.00107294,0.000142303,0.000550522,0.00230849,6.36257e-10,6.76095e-07,-5.04399e-07,1.08408e-09,0,8.45865e-11,5.51183e-10,0.00459778,0.0411565,0.026295,0.00264218,0.00532705,1.06493e-09,0.00338126,1.48316e-05,4.12118e-06,6.98311e-06,4.40923e-06,2.02291e-06,0,6.68763e-09,4.02171e-06,8.12903e-08,0.00206545,0.00134253,1.53464e-05,2.81546e-05,8.24249e-07,5.08719e-06,5.18631e-06,0.0010939,0.00010939
1928,7.66583e-05,0.0022512,0.00107606,0.000999399,5.7947e-05,0,7.73416e-06,3.4512e+09,0.000228102,5.1862e-05,-0.000153093,5.28095e-05,0.000854143,0.00109388,0.000166307,0.000289813,0.00245482,5.13972e-10,6.91178e-07,-5.00346e-07,1.15269e-09,0,1.20138e-11,5.01891e-10,0.00476041,0.0410952,0.0262798,0.00264083,0.00528099,8.81198e-10,0.0033563,1.46844e-05,4.03333e-06,6.28482e-06,4.79314e-06,2.02787e-06,0,6.69342e-09,4.53101e-06,7.92501e-08,0.00206253,0.00134176,1.57635e-05,2.71757e-05,1.26556e-06,3.70136e-06,5.14731e-06,0.0010939,0.00010939
1929,2.70068e-05,0.00209858,0.000988441,0.000961434,5.8102e-05,0,7.56066e-06,3.45804e+09,0.000202586,5.06473e-05,-0.000175685,2.79147e-05,0.000820425,0.0010021,0.000104541,0.000700436,0.00197785,1.1424e-09,6.56793e-07,-5.08195e-07,4.78813e-11,0,1.05071e-10,1.03678e-09,0.00380993,0.0410548,0.0262658,0.00262663,0.00520342,9.64578e-10,0.0033323,1.34734e-05,3.96365e-06,4.98442e-06,4.88088e-06,2.03326e-06,0,6.3658e-09,4.23231e-06,7.73772e-08,0.00206055,0.00134105,1.56325e-05,2.71025e-05,8.97381e-07,4.16146e-06,5.10978e-06,0.0010939,0.00010939
1930,7.19108e-05,0.00224165,0.00108323,0.00101132,5.82391e-05,0,7.80884e-06,3.46486e+09,0.000220967,4.95152e-05,-0.000148141,4.10093e-05,0.000876678,0.00117545,0.000180561,0.00034921,0.00215315,3.70108e-10,6.77577e-07,-4.82446e-07,4.70191e-09,0,3.05264e-11,3.39582e-10,0.00451079,0.0409875,0.0262506,0.00259777,0.00519459,1.04642e-09,0.0033088,1.52526e-05,4.19351e-06,3.83979e-06,4.63978e-06,2.0381e-06,0,7.13472e-09,4.2161e-06,7.5625e-08,0.00205754,0.00134028,1.57442e-05,2.75156e-05,7.68355e-07,5.36135e-06,5.07288e-06,0.0010939,0.00010939
1931,9.22695e-05,0.00222411,0.00108158,0.000989314,5.84963e-05,0,8.34113e-06,3.47184e+09,0.000213039,4.85198e-05,-0.000119134,7.17283e-05,0.000827136,0.000975078,0.000166414,0.000255931,0.00217741,7.30148e-10,7.44623e-07,-5.46167e-07,7.66441e-09,0,1.39689e-10,5.8621e-10,0.00424816,0.0409209,0.0262354,0.00258292,0.00519839,9.89657e-10,0.0032872,1.49581e-05,3.92262e-06,4.56263e-06,4.44297e-06,2.04712e-06,0,7.93419e-09,4.04425e-06,7.40961e-08,0.00205472,0.00133952,1.59542e-05,2.74149e-05,9.25043e-07,5.65967e-06,5.03921e-06,0.0010939,0.00010939
1932,0.000147005,0.00229747,0.00113006,0.000983053,5.86598e-05,0,7.68934e-06,3.47883e+09,0.000240949,4.76068e-05,-9.05803e-05,7.03457e-05,0.000937388,0.00109549,0.000136827,0.000439515,0.00180004,4.54041e-10,6.43719e-07,-4.68788e-07,9.84271e-10,0,1.78048e-15,4.54039e-10,0.00390756,0.0408731,0.0262207,0.00256788,0.00521143,9.70607e-10,0.0032664,1.51769e-05,4.18225e-06,4.3762e-06,5.7097e-06,2.0528e-06,0,6.63375e-09,5.24659e-06,7.26937e-08,0.00205254,0.00133878,1.60791e-05,2.79045e-05,7.28075e-07,5.86292e-06,5.00679e-06,0.0010939,0.00010939
1933,7.81937e-05,0.00216445,0.0010681,0.000989911,5.88225e-05,0,7.87731e-06,3.48583e+09,0.000239117,4.67693e-05,-0.000156748,6.11364e-05,0.000884161,0.00104359,0.000160878,0.000427553,0.00239759,8.96493e-10,6.59518e-07,-4.90741e-07,3.18603e-09,0,1.00324e-10,7.90637e-10,0.00520181,0.0408274,0.0262059,0.00254822,0.00516009,9.09528e-10,0.00324636,1.42306e-05,4.17937e-06,7.12906e-06,5.18828e-06,2.05849e-06,0,6.98941e-09,4.89103e-06,7.14039e-08,0.00205028,0.00133803,1.61471e-05,2.62726e-05,1.34801e-06,3.50043e-06,4.97546e-06,0.0010939,0.00010939
1934,0.000128377,0.0022873,0.00112644,0.00099806,5.89714e-05,0,7.54567e-06,3.49282e+09,0.00021737,4.59947e-05,-8.35616e-05,8.27412e-05,0.000858303,0.0010624,0.000155534,0.000350302,0.00219969,7.61974e-10,7.26888e-07,-5.42343e-07,2.47284e-10,0,1.0019e-10,6.59024e-10,0.00384678,0.0407706,0.0261912,0.00249493,0.00522626,9.82331e-10,0.00322689,1.50579e-05,4.06274e-06,4.00121e-06,5.6323e-06,2.0637e-06,0,6.42521e-09,4.8163e-06,7.02122e-08,0.00204803,0.00133729,1.5747e-05,2.79916e-05,7.84363e-07,4.55928e-06,4.94505e-06,0.0010939,0.00010939
1935,7.00826e-05,0.00217582,0.00104618,0.000976097,5.91291e-05,0,8.17373e-06,3.4998e+09,0.000220864,4.52847e-05,-0.00014511,6.1349e-05,0.00084975,0.0009855,0.00012521,0.000556688,0.00187362,1.67247e-09,6.83689e-07,-5.17068e-07,6.86952e-09,0,1.13517e-10,1.55893e-09,0.00435616,0.0407323,0.0261766,0.00248519,0.00516799,8.96809e-10,0.00320812,1.41389e-05,4.01053e-06,5.2043e-06,5.31886e-06,2.06922e-06,0,8.23311e-09,4.82152e-06,6.91201e-08,0.00204622,0.00133655,1.59626e-05,2.67399e-05,9.93275e-07,4.13155e-06,4.91573e-06,0.0010939,0.00010939
1936,0.000128224,0.00230145,0.00114497,0.00101674,5.92825e-05,0,7.47298e-06,3.50678e+09,0.000235382,4.46252e-05,-9.99738e-05,3.98003e-05,0.000876271,0.00119309,0.000185429,0.000164717,0.0024589,6.14294e-10,6.78056e-07,-4.84506e-07,1.41189e-11,0,3.13968e-11,5.82494e-10,0.00415893,0.040671,0.0261614,0.0024576,0.00519541,1.04014e-09,0.00318981,1.52994e-05,4.13317e-06,4.35482e-06,6.02884e-06,2.07459e-06,0,6.25693e-09,5.22758e-06,6.8097e-08,0.00204382,0.00133579,1.57141e-05,2.79638e-05,8.48927e-07,4.74997e-06,4.88692e-06,0.0010939,0.00010939
1937,0.00011183,0.00228824,0.0011236,0.00101177,5.94311e-05,0,7.4474e-06,3.51379e+09,0.000252844,4.4015e-05,-0.000133046,4.93987e-05,0.000895395,0.0012724,0.000199324,0.000325192,0.00226451,2.70856e-10,6.18111e-07,-4.35686e-07,2.23158e-11,0,2.68751e-12,2.68169e-10,0.0053405,0.0406328,0.0261465,0.00243907,0.00515721,8.73036e-10,0.00317201,1.52174e-05,4.18423e-06,5.12853e-06,5.79431e-06,2.0798e-06,0,6.25967e-09,5.51093e-06,6.71526e-08,0.00204212,0.00133504,1.58298e-05,2.72242e-05,1.0689e-06,3.65493e-06,4.85896e-06,0.0010939,0.00010939
1938,0.000114583,0.00220632,0.00107791,0.000963328,5.95915e-05,0,7.48364e-06,3.52077e+09,0.000224813,4.3446e-05,-0.000101567,7.42392e-05,0.000882318,0.00115528,0.00014548,0.000438747,0.00223584,1.81097e-09,7.07769e-07,-5.38064e-07,9.36692e-10,0,1.00164e-10,1.70867e-09,0.00435958,0.0405905,0.026132,0.00244451,0.00513047,1.01128e-09,0.00315459,1.42265e-05,4.2342e-06,4.46271e-06,6.41199e-06,2.08541e-06,0,6.495e-09,5.50488e-06,6.62741e-08,0.00204015,0.00133431,1.61867e-05,2.68789e-05,9.73992e-07,4.14325e-06,4.83166e-06,0.0010939,0.00010939
1939,0.000101419,0.00222109,0.00109684,0.000995424,5.97469e-05,0,7.42876e-06,3.52776e+09,0.000230117,4.29151e-05,-0.000119295,5.43952e-05,0.000871728,0.00118467,0.000191434,0.000313826,0.00250892,6.11268e-10,7.63259e-07,-5.61727e-07,8.33566e-10,0,9.88606e-11,5.12342e-10,0.00461753,0.0405486,0.0261172,0.00242346,0.00511178,1.0069e-09,0.00313754,1.46481e-05,4.10691e-06,4.19513e-06,5.57458e-06,2.09085e-06,0,6.3992e-09,4.9348e-06,6.54502e-08,0.00203829,0.00133356,1.60393e-05,2.67281e-05,9.50013e-07,4.75264e-06,4.80484e-06,0.0010939,0.00010939
1940,0.000104467,0.00214332,0.0010606,0.000956134,5.99107e-05,0,7.32128e-06,3.53474e+09,0.000240522,4.24195e-05,-0.000125885,5.18766e-05,0.000879304,0.00114722,0.000158301,0.000523818,0.00212047,1.07629e-09,7.53322e-07,-5.75352e-07,8.86552e-11,0,1.1831e-10,9.57884e-10,0.00447622,0.0405155,0.026103,0.00244555,0.00503416,9.58793e-10,0.00312085,1.37948e-05,4.11176e-06,4.92963e-06,6.54102e-06,2.09653e-06,0,6.20424e-09,5.68535e-06,6.46843e-08,0.0020368,0.00133285,1.63359e-05,2.5801e-05,1.0838e-06,4.55232e-06,4.77866e-06,0.0010939,0.00010939
1941,7.22731e-05,0.00213197,0.00104372,0.000971447,5.99747e-05,0,3.61215e-06,3.53622e+09,0.000219189,4.14316e-05,-0.000131985,2.59089e-05,0.000863482,0.00115289,0.000166478,0.000409197,0.00288279,5.6394e-10,7.97299e-07,-5.96042e-07,8.94131e-11,0,3.89748e-11,5.24965e-10,0.00505991,0.0404826,0.0260887,0.00244881,0.00498118,1.01215e-09,0.0030921,1.41721e-05,4.1795e-06,5.2713e-06,5.71936e-06,2.09878e-06,0,3.03244e-09,4.87039e-06,6.31776e-08,0.00203515,0.00133213,1.61901e-05,2.5995e-05,9.92378e-07,4.01207e-06,4.73433e-06,0.0010939,0.00010939
1942,-1.82622e-05,0.00202964,0.000952881,0.000971144,6.00621e-05,0,3.69017e-06,3.5377e+09,0.000192937,4.0507e-05,-0.000195334,-1.07729e-05,0.000819468,0.00101252,0.000120988,0.000699915,0.00158548,1.13074e-09,8.96193e-07,-7.09897e-07,2.13365e-09,0,1.33839e-10,9.96552e-10,0.00369653,0.0404428,0.0260745,0.00244315,0.00488032,1.12984e-09,0.00306389,1.33999e-05,4.03912e-06,3.74408e-06,5.07338e-06,2.10184e-06,0,3.50758e-09,4.09665e-06,6.17713e-08,0.00203386,0.00133142,1.5788e-05,2.59953e-05,7.93216e-07,5.4156e-06,4.69093e-06,0.0010939,0.00010939
1943,2.10674e-05,0.00211688,0.00100515,0.000984081,6.02785e-05,0,3.67155e-06,3.53918e+09,0.000208547,3.9637e-05,-0.00017051,-2.27943e-05,0.000848989,0.000948783,0.000112138,0.000446753,0.00136466,1.37646e-09,8.87319e-07,-7.12149e-07,3.32911e-09,0,2.23195e-10,1.14783e-09,0.00362551,0.0403905,0.0260595,0.00248929,0.00476444,9.70646e-10,0.00303611,1.44824e-05,4.26045e-06,4.2247e-06,5.16619e-06,2.10944e-06,0,3.74348e-09,4.06262e-06,6.04487e-08,0.00203195,0.00133067,1.61393e-05,2.56331e-05,1.08023e-06,5.97966e-06,4.6482e-06,0.0010939,0.00010939
1944,6.77947e-05,0.00211505,0.00102398,0.000956188,6.03687e-05,0,4.75939e-06,3.54066e+09,0.000221335,3.90197e-05,-0.000136951,-3.08187e-06,0.000837192,0.00100156,0.000100676,0.000430244,0.00132616,1.29191e-09,8.29555e-07,-6.70642e-07,1.02498e-09,0,3.71692e-11,1.25474e-09,0.00301808,0.0403414,0.0260451,0.00251725,0.00469203,1.04174e-09,0.00301352,1.45033e-05,4.08285e-06,4.10209e-06,5.83254e-06,2.11257e-06,0,4.15072e-09,4.95215e-06,5.9495e-08,0.00203022,0.00132995,1.63954e-05,2.57904e-05,8.85987e-07,6.60029e-06,4.61302e-06,0.0010939,0.00010939
1945,5.26935e-05,0.00212675,0.000988813,0.00093612,6.04436e-05,0,7.14213e-06,3.54214e+09,0.000183588,3.84228e-05,-0.000116016,2.41287e-05,0.000764268,0.00071321,6.96187e-05,0.000514599,0.000663379,4.26043e-09,1.04195e-06,-8.53733e-07,2.82562e-08,0,3.34294e-10,3.91859e-09,0.00230852,0.040278,0.0260305,0.00251034,0.00468981,1.08708e-09,0.00299093,1.46912e-05,3.90026e-06,2.742e-06,4.92403e-06,2.1152e-06,0,9.49044e-09,3.8121e-06,5.85744e-08,0.00202819,0.00132922,1.66074e-05,2.65126e-05,7.45951e-07,8.55034e-06,4.57787e-06,0.0010939,0.00010939
1946,9.98155e-05,0.00216444,0.00105426,0.000954449,6.05485e-05,0,5.06386e-06,3.54361e+09,0.00022727,3.78479e-05,-0.000109818,2.63133e-05,0.000899051,0.000783269,0.000101794,0.000408187,0.0011884,1.9178e-09,1.01157e-06,-8.19365e-07,7.62627e-09,0,2.1289e-10,1.70375e-09,0.0034015,0.0402324,0.0260159,0.00253062,0.00464897,9.33732e-10,0.00296841,1.49262e-05,4.28872e-06,7.38548e-06,5.73144e-06,2.11886e-06,0,5.1165e-09,4.88315e-06,5.76894e-08,0.00202656,0.00132849,1.70979e-05,2.54709e-05,1.19359e-06,5.3776e-06,4.54289e-06,0.0010939,0.00010939
1947,5.92772e-05,0.00217501,0.00102956,0.000970284,6.06319e-05,0,1.26524e-05,3.54509e+09,0.000194851,3.72966e-05,-0.000124891,3.89534e-05,0.000838651,0.00108325,0.000118275,0.000554639,0.00214563,8.64387e-10,9.90706e-07,-7.75837e-07,8.97728e-08,0,9.81445e-11,7.65861e-10,0.00400271,0.0401797,0.0260014,0.00246779,0.00468347,1.04741e-09,0.00294603,1.45844e-05,4.15878e-06,5.68262e-06,5.71964e-06,2.12179e-06,0,1.8409e-08,4.27832e-06,5.68457e-08,0.00202524,0.00132778,1.64798e-05,2.62366e-05,7.75933e-07,5.04131e-06,4.50825e-06,0.0010939,0.00010939
